agent_receive_unix_time_ms,agent_receive_monotonic_time_ns,sdk_receive_unix_time_ms,agent_session_id,telemetry_sequence,transport_stream_id,drone_id,lat_deg,lon_deg,rel_alt_m,battery_percent,mode,gps_fix_type,gps_hdop,horizontal_accuracy_m,estimator_state,goal_id,goal_revision,physical_attempt_id,physical_attempt_revision,operation_id
1787255364988,3319773046966291,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",11,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255365251,3319773309882291,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",12,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255365492,3319773550965833,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",13,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255366016,3319774074835666,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",14,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255366593,3319774651773625,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",15,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255366827,3319774886050708,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",16,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255367066,3319775124485375,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",17,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255367348,3319775407049000,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",18,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255367588,3319775646870041,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",19,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255367870,3319775928259083,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",20,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255368113,3319776172021708,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",21,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255368327,3319776385337958,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",22,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255368528,3319776586718375,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",23,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255368734,3319776792458291,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",24,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255369044,3319777102691458,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",25,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255369557,3319777615526041,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",26,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255369793,3319777851944250,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",27,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255370401,3319778459295208,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",28,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255370734,3319778792629875,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",29,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255370935,3319778993178083,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",30,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255371267,3319779325580583,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",31,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255371601,3319779659380166,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",32,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255371804,3319779862942625,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",33,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255372220,3319780278125750,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",34,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255372500,3319780558134916,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",35,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255372726,3319780784803750,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",36,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255372931,3319780989251500,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",37,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255373203,3319781261345791,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",38,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255373445,3319781503318666,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",39,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255373759,3319781817476750,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",40,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255374092,3319782150926083,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",41,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255374448,3319782506910458,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",42,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255374837,3319782895783625,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",43,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255375221,3319783279403083,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",44,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255375455,3319783513547375,1787255513159,"agent-session-1787255276918-19508172377872517948717267141108568655-1",45,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.3632621,149.16523710000001,0.00300000003,100,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255430882,3319838940499041,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",46,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99800014,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255431197,3319839254963250,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",47,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99800014,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255431552,3319839609958541,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",48,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99800014,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255431811,3319839869466791,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",49,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99800014,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255432156,3319840214147833,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",50,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99800014,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255432437,3319840494858166,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",51,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99800014,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255432759,3319840816807583,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",52,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99800014,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255433127,3319841184577291,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",53,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99900007,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255433450,3319841508094250,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",54,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99900007,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255433860,3319841918005375,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",55,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99900007,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255434193,3319842251219833,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",56,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,4.99900007,93,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255434451,3319842508763625,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",57,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,5,92,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255434698,3319842756283291,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",58,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523699999999,5,92,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255451496,3319859554272958,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",59,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255451779,3319859837308875,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",60,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255452087,3319860144693166,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",61,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255452292,3319860349484625,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",62,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255452526,3319860583611000,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",63,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255452852,3319860910302583,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",64,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255453316,3319861373743458,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",65,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255453574,3319861631952750,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",66,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255453835,3319861893315375,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",67,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255454237,3319862294876916,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",68,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255454444,3319862501465541,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",69,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255454796,3319862853819375,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",70,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255455215,3319863272991041,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",71,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255455448,3319863506284375,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",72,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,88,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255455671,3319863728493166,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",73,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255455930,3319863988245416,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",74,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255456195,3319864252620791,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",75,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255456503,3319864560605625,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",76,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255456720,3319864778079541,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",77,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255457002,3319865060054083,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",78,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5.00099993,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255457243,3319865301119458,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",79,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5.00099993,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255457470,3319865528090125,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",80,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255457677,3319865734677458,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",81,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255457924,3319865982231375,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",82,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255458164,3319866222328833,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",83,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255458369,3319866426871541,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",84,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255458649,3319866706374875,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",85,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255458861,3319866918808166,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",86,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255459340,3319867397546208,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",87,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255459558,3319867615796208,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",88,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,87,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255459864,3319867921722791,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",89,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255460133,3319868190712291,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",90,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255460388,3319868446243625,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",91,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255460608,3319868665940833,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",92,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255460913,3319868971140041,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",93,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255461174,3319869231769083,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",94,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255461437,3319869494787708,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",95,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,4.99900007,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255461793,3319869850430666,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",96,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255462070,3319870127671791,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",97,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255462359,3319870416327041,1787255513160,"agent-session-1787255276918-19508172377872517948717267141108568655-1",98,"telemetry-1787255513158-935200053191103802414446539474399702762-6","drone-1",-35.363261999999999,149.16523710000001,5,86,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
