agent_receive_unix_time_ms,agent_receive_monotonic_time_ns,sdk_receive_unix_time_ms,agent_session_id,telemetry_sequence,transport_stream_id,drone_id,lat_deg,lon_deg,rel_alt_m,battery_percent,mode,gps_fix_type,gps_hdop,horizontal_accuracy_m,estimator_state,goal_id,goal_revision,physical_attempt_id,physical_attempt_revision,operation_id
1787255463216,3319871273887666,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",58,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363261999999999,149.16663689999999,5,66,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255463534,3319871592071958,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",59,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363261999999999,149.16663689999999,5,66,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255479639,3319887696717541,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",60,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655259999999,4.99800014,62,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255479940,3319887997404500,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",61,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655259999999,4.99800014,62,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255480144,3319888201621750,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",62,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655259999999,4.99800014,62,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255480448,3319888505370166,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",63,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655259999999,4.99800014,62,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255480697,3319888754155875,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",64,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655259999999,4.99800014,62,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255480968,3319889025559375,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",65,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255481170,3319889227248458,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",66,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255481410,3319889467239250,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",67,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255481718,3319889775835958,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",68,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255481989,3319890046311708,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",69,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255482255,3319890312566750,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",70,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255482648,3319890705847000,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",71,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255482935,3319890992803833,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",72,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255483176,3319891233666250,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",73,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255483458,3319891515929291,1787255513160,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",74,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655270000001,4.99800014,61,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255513200,3319921257105291,1787255513200,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",75,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,5,54,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255513630,3319921687248541,1787255513630,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",76,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,5,54,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255513924,3319921981459916,1787255513924,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",77,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,5.00099993,54,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255514143,3319922200222375,1787255514143,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",78,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,5,54,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255514390,3319922447366333,1787255514390,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",79,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,5,54,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255514645,3319922701957666,1787255514645,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",80,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99900007,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255514916,3319922973295375,1787255514916,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",81,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99900007,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
